datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
4/10/2023 20:00,5,5020.14,6.03,143.95,0.86,20.5,297.65,366.7,67.89,21.9,59,13.5,0.0,968.8,4.1,232,0
4/10/2023 21:00,5,4219.06,1.51,115.16,3.4,16.93,250.42,307.68,61.3,21.0,56,11.9,0.0,968.4,4.2,239,0
4/10/2023 22:00,5,3391.27,0.3,89.11,7.06,13.59,191.85,239.76,54.72,20.5,49,9.4,0.0,968.6,4.2,239,0
4/10/2023 23:00,5,2696.99,0.11,69.92,10.46,12.04,145.3,187.24,55.73,20.1,45,7.8,0.0,968.6,3.5,246,0
5/10/2023 0:00,5,2349.85,0.16,58.95,10.82,11.56,116.26,154.47,59.28,19.1,53,9.3,0.0,969.4,4.1,232,0
5/10/2023 1:00,5,2429.96,1.44,63.75,4.52,12.76,111.32,149.75,66.88,18.7,51,8.3,0.0,969.1,3.8,229,0
5/10/2023 2:00,5,3124.24,20.34,76.09,0.68,16.69,125.11,169.58,80.05,18.8,51,8.5,0.0,969.8,4.2,239,35
5/10/2023 3:00,5,4539.49,65.27,93.22,7.51,22.41,148.97,202.17,91.2,21.6,49,10.4,0.0,970.5,2.3,231,197
5/10/2023 4:00,5,5340.58,68.84,127.49,27.54,25.75,171.07,226.12,92.21,24.7,45,12.0,0.0,971.3,3.5,66,396
5/10/2023 5:00,5,5714.42,42.92,175.48,85.83,28.13,218.3,275.68,91.2,27.4,45,14.4,0.0,971.4,4.2,59,573
5/10/2023 6:00,5,5714.42,19.45,175.48,211.72,26.94,288.43,345.23,76.0,29.3,44,15.8,0.0,969.9,7.1,75,706
5/10/2023 7:00,5,2002.72,1.77,23.31,274.66,11.44,72.62,97.3,16.09,31.4,36,14.6,0.0,969.7,7.8,77,775
5/10/2023 8:00,5,1562.12,0.81,12.51,300.41,8.46,58.21,78.99,10.39,33.6,26,11.5,0.0,968.6,6.6,81,779
5/10/2023 9:00,5,1321.79,0.61,10.62,311.85,7.21,55.42,74.32,8.36,35.4,18,7.5,0.0,967.5,6.1,90,715
5/10/2023 10:00,5,1441.96,1.22,21.93,291.82,7.87,64.97,84.87,9.88,36.4,13,3.6,0.0,966.7,7.3,99,589
5/10/2023 11:00,5,1815.8,1.72,39.76,268.94,9.66,87.9,110.94,12.92,36.3,12,2.4,0.0,965.7,7.9,106,412
5/10/2023 12:00,5,2082.82,1.16,55.52,231.74,10.97,106.95,133.01,16.09,35.4,14,3.8,0.0,966.2,5.1,98,208
5/10/2023 13:00,5,2670.29,0.14,83.63,140.19,12.16,130.5,163.55,21.03,31.9,22,7.6,0.0,965.9,3.1,54,37
5/10/2023 14:00,5,3524.78,0.02,116.53,47.21,13.11,163.52,207.86,25.84,29.7,31,10.8,0.0,966.6,4.2,290,0
5/10/2023 15:00,5,4379.27,4.92,137.09,5.05,12.99,203.65,258.71,30.4,26.0,35,9.3,0.0,967.0,5.1,278,0
5/10/2023 16:00,5,4966.74,14.75,134.35,0.13,12.52,242.55,306.69,36.48,24.4,41,10.3,0.0,967.4,5.2,282,0
5/10/2023 17:00,5,5554.2,23.47,135.72,0.01,14.78,282.05,355.38,47.62,23.9,44,10.9,0.0,967.6,4.7,266,0
5/10/2023 18:00,5,6515.5,37.55,150.8,0.0,19.31,320.41,398.39,61.3,23.2,45,10.6,0.0,967.3,5.2,254,0
5/10/2023 19:00,5,7263.18,41.57,175.48,0.0,24.08,330.82,401.7,73.97,22.6,47,10.8,0.0,967.0,5.5,247,0
5/10/2023 20:00,5,7049.56,33.08,183.7,0.0,25.03,306.48,366.52,81.06,21.9,50,11.0,0.0,967.0,5.9,232,0
5/10/2023 21:00,5,6355.29,23.25,175.48,0.01,24.08,271.24,324.07,84.1,21.1,55,11.7,0.0,966.5,5.7,235,0
5/10/2023 22:00,5,5607.6,16.09,159.03,0.02,21.46,232.02,279.14,79.04,20.5,59,12.3,0.0,966.6,5.7,235,0
5/10/2023 23:00,5,4699.71,10.17,135.72,0.12,18.6,194.14,237.42,74.98,20.0,61,12.3,0.0,966.3,5.5,238,0
6/10/2023 0:00,5,3791.81,6.65,109.67,0.31,16.69,161.62,202.45,74.98,20.1,66,13.6,0.0,967.1,5.0,240,0
6/10/2023 1:00,5,3364.56,8.83,94.59,0.15,16.69,146.8,187.87,80.05,19.9,65,13.2,0.0,967.3,5.0,240,0
6/10/2023 2:00,5,3738.4,29.95,94.59,0.28,19.79,152.09,198.98,88.16,20.2,64,13.2,0.0,968.0,4.7,238,32
6/10/2023 3:00,5,4913.33,79.57,104.19,4.11,24.8,172.53,227.33,97.27,23.1,58,14.4,0.0,968.8,1.6,207,190
6/10/2023 4:00,5,5340.58,83.15,126.12,17.52,26.94,183.61,239.7,91.2,25.6,49,14.1,0.0,969.6,3.7,79,384
6/10/2023 5:00,5,5126.95,46.04,156.28,65.8,26.94,216.35,271.97,78.02,28.2,40,13.3,0.0,969.3,4.3,48,557
6/10/2023 6:00,5,4859.92,15.87,138.46,194.55,25.75,292.78,342.93,55.22,29.6,37,13.4,0.0,968.6,6.5,56,683
6/10/2023 7:00,5,1575.47,1.31,18.85,286.1,15.74,119.96,142.42,15.2,31.4,36,14.5,0.0,967.3,6.3,66,748
6/10/2023 8:00,5,1295.09,0.58,9.42,300.41,12.99,105.73,126.21,13.43,32.8,33,14.4,0.0,966.0,7.0,78,748
6/10/2023 9:00,5,1375.2,0.42,8.23,320.43,14.07,124.02,145.55,13.3,33.8,31,14.3,0.0,965.2,6.9,81,682
6/10/2023 10:00,5,1562.12,0.54,13.37,317.57,15.5,145.52,169.74,14.06,34.1,30,14.1,0.0,964.6,8.6,88,548
6/10/2023 11:00,5,1762.39,0.58,21.76,291.82,15.97,165.59,193.55,15.2,33.8,31,14.4,0.0,964.4,9.0,95,350
6/10/2023 12:00,5,1895.9,0.28,30.85,243.19,15.14,171.52,202.75,15.96,33.3,34,15.3,0.0,964.7,8.0,85,150
6/10/2023 13:00,5,2349.85,0.03,53.47,163.08,13.47,185.71,220.93,17.73,31.2,41,16.4,0.0,964.7,5.6,40,33
6/10/2023 14:00,5,3177.64,0.0,85.0,85.83,12.52,219.91,261.41,21.28,28.9,48,16.8,0.0,965.6,4.5,14,0
6/10/2023 15:00,5,3952.03,0.01,112.41,39.7,12.4,261.26,310.55,25.08,27.6,53,17.2,0.0,966.2,4.1,345,0
6/10/2023 16:00,5,4699.71,2.21,134.35,8.23,13.71,301.96,360.1,33.94,26.3,56,16.9,0.0,966.5,5.1,321,0
6/10/2023 17:00,5,5287.17,12.63,146.69,0.13,18.36,339.33,409.1,52.69,25.8,56,16.4,0.0,967.0,4.0,297,0
6/10/2023 18:00,5,5767.82,20.56,161.77,0.02,24.08,371.6,448.35,72.96,25.2,56,15.8,0.0,966.7,4.7,270,0
6/10/2023 19:00,5,5981.45,18.55,174.11,0.04,28.37,385.71,459.9,88.16,24.6,58,15.8,0.0,966.9,5.6,255,0
6/10/2023 20:00,5,5874.63,10.62,175.48,0.18,29.56,385.98,453.88,98.29,24.1,61,16.1,0.0,966.8,5.6,243,0
6/10/2023 21:00,5,5607.6,4.53,167.25,0.64,29.33,377.51,441.45,105.38,23.6,64,16.4,0.0,967.1,5.5,238,0
6/10/2023 22:00,5,5447.39,2.63,159.03,0.69,27.66,371.7,431.44,105.38,23.4,66,16.7,0.0,966.9,3.1,249,0
6/10/2023 23:00,5,5180.36,1.96,145.32,1.06,24.8,353.92,407.72,100.31,23.4,67,16.9,0.0,967.5,2.9,263,0
7/10/2023 0:00,5,4592.9,1.63,122.01,1.56,21.22,315.77,363.39,91.2,22.1,76,17.7,0.0,967.1,5.0,240,0
7/10/2023 1:00,5,4165.65,3.52,106.93,0.69,18.84,280.88,325.6,87.14,21.9,77,17.7,0.0,967.7,4.8,228,0
7/10/2023 2:00,5,4325.87,16.76,106.93,0.44,20.03,271.68,319.18,90.18,22.0,78,18.0,0.0,968.2,4.3,222,30
7/10/2023 3:00,5,5073.55,47.83,116.53,4.87,23.13,281.5,334.82,95.25,24.6,73,19.4,0.0,969.3,1.6,207,180
7/10/2023 4:00,5,5340.58,43.81,127.49,24.32,24.32,309.43,364.74,83.09,27.7,54,17.5,0.0,970.0,4.2,59,363
7/10/2023 5:00,5,5340.58,19.67,124.75,89.41,22.17,368.54,423.39,57.76,28.9,49,17.2,0.2,970.4,8.0,18,487
7/10/2023 6:00,5,5180.36,6.76,89.11,220.3,21.7,448.2,499.32,36.98,29.6,48,17.5,0.0,969.5,6.1,28,611
7/10/2023 7:00,5,1375.2,0.59,9.94,237.46,19.55,148.78,183.98,14.06,32.0,40,16.7,0.0,968.6,4.1,52,706
7/10/2023 8:00,5,1054.76,0.3,5.31,237.46,19.31,126.8,159.9,11.4,33.4,36,16.3,0.0,967.6,2.9,97,718
7/10/2023 9:00,5,974.66,0.22,4.54,234.6,18.6,119.85,151.3,10.13,34.4,34,16.3,0.0,966.8,3.1,126,662
7/10/2023 10:00,5,1028.06,0.42,9.68,217.44,18.6,122.46,153.8,10.39,34.8,33,16.2,0.0,966.5,2.9,120,551
7/10/2023 11:00,5,1148.22,0.5,17.14,194.55,19.31,130.05,162.2,11.4,34.7,32,15.6,0.0,966.1,4.8,153,381
7/10/2023 12:00,5,1201.63,0.25,24.68,163.08,19.31,125.72,158.12,11.91,33.1,39,17.3,0.0,966.4,5.1,94,189
7/10/2023 13:00,5,1735.69,0.03,60.32,87.98,18.12,130.71,165.81,17.99,31.3,46,18.3,0.0,967.0,5.9,52,30
7/10/2023 14:00,5,2590.18,1.24,108.3,19.67,19.79,150.51,193.06,32.42,29.3,53,18.8,0.0,967.7,4.4,35,0
7/10/2023 15:00,5,3257.75,11.4,134.35,0.28,24.08,176.91,227.84,48.13,28.3,61,20.1,0.0,968.7,0.8,63,0
7/10/2023 16:00,5,3417.97,9.16,143.95,0.61,27.89,197.99,253.11,58.26,27.9,57,18.6,0.0,969.0,5.9,281,0
7/10/2023 17:00,5,3391.27,2.68,139.83,5.68,27.66,206.41,261.29,54.72,26.2,64,18.9,0.0,969.4,5.1,266,0
7/10/2023 18:00,5,2723.69,0.02,91.85,38.62,19.55,181.16,222.97,32.42,24.6,73,19.5,0.0,970.1,13.4,352,0
7/10/2023 19:00,5,1094.82,0.0,17.14,144.48,11.68,105.37,127.17,10.26,22.0,89,20.1,0.5,971.1,9.1,83,0
7/10/2023 20:00,5,881.2,0.0,9.25,158.79,8.58,91.98,108.68,8.23,21.7,89,19.8,0.3,971.8,4.0,355,0
7/10/2023 21:00,5,921.25,0.0,8.83,150.2,7.33,93.46,108.85,8.99,21.6,90,19.9,0.1,971.5,3.6,270,0
7/10/2023 22:00,5,1001.36,0.0,10.8,130.18,6.91,97.17,113.07,13.93,21.5,89,19.7,0.2,971.3,3.5,114,0
7/10/2023 23:00,5,1054.76,0.0,13.02,117.3,7.21,99.79,117.09,21.03,21.2,90,19.5,0.0,971.1,4.3,156,0
8/10/2023 0:00,5,1108.17,0.0,15.77,104.43,7.27,100.08,118.67,26.6,21.3,88,19.2,0.0,970.9,2.2,171,0
8/10/2023 1:00,5,1228.33,0.0,22.96,87.26,7.99,101.22,121.9,33.44,20.9,91,19.4,0.0,970.4,2.9,180,0
8/10/2023 2:00,5,1668.93,0.1,49.35,55.07,10.37,108.77,134.46,42.05,21.1,92,19.8,0.0,970.8,2.9,187,30
8/10/2023 3:00,5,2483.37,10.39,82.94,20.38,13.23,118.57,149.86,47.12,23.0,84,20.1,0.0,971.3,2.9,173,182
8/10/2023 4:00,5,1615.52,3.69,40.44,95.84,11.09,89.26,117.42,17.48,24.8,75,20.1,0.0,971.8,2.3,108,373
8/10/2023 5:00,5,1535.42,3.46,31.19,135.9,11.68,90.19,119.75,13.05,26.6,68,20.2,0.0,971.9,5.2,65,543
8/10/2023 6:00,5,1308.44,1.98,19.88,181.67,10.85,86.23,115.2,10.51,28.7,58,19.7,0.0,970.7,7.0,55,668
8/10/2023 7:00,4,594.14,0.42,4.24,173.09,5.19,43.46,64.18,4.62,30.2,52,19.3,0.0,970.3,7.7,62,731
8/10/2023 8:00,4,473.98,0.28,2.83,167.37,4.41,38.52,59.91,3.61,31.4,48,19.1,0.0,969.4,7.9,66,732
8/10/2023 9:00,4,460.62,0.25,3.04,168.8,4.59,39.79,62.35,3.51,32.2,44,18.4,0.0,968.8,7.5,73,668
8/10/2023 10:00,4,607.49,0.85,11.48,157.36,5.54,43.66,66.69,5.45,32.4,41,17.5,0.0,968.1,8.4,83,536
8/10/2023 11:00,4,827.79,1.3,23.65,140.19,6.62,48.35,71.66,8.04,32.1,40,16.8,0.0,967.9,8.0,85,353
8/10/2023 12:00,4,974.66,0.73,33.93,115.87,6.79,50.67,73.97,10.13,31.8,40,16.5,0.0,967.9,6.3,77,174
8/10/2023 13:00,4,1495.36,0.11,63.75,50.07,7.27,58.64,84.49,14.06,29.5,50,18.0,0.0,967.9,3.7,61,29
8/10/2023 14:00,5,2189.64,7.49,83.63,2.77,8.7,75.62,108.67,19.0,28.5,58,19.4,0.0,968.6,1.6,297,0
8/10/2023 15:00,5,2750.4,22.58,82.94,0.01,10.37,97.81,139.72,24.57,27.5,58,18.5,0.0,968.9,4.7,261,0
8/10/2023 16:00,5,3070.83,25.03,86.37,0.01,11.8,119.81,169.98,32.42,25.4,67,18.9,0.0,969.4,4.7,247,0
8/10/2023 17:00,5,3337.86,26.38,90.48,0.01,13.83,140.71,198.33,45.09,24.9,70,19.0,0.0,969.6,4.0,243,0
8/10/2023 18:00,5,3578.19,28.16,95.96,0.0,16.93,157.38,219.66,60.29,24.3,69,18.2,0.0,968.8,3.3,257,0
8/10/2023 19:00,5,3417.97,19.22,105.56,0.08,19.31,158.5,216.36,69.92,23.7,72,18.3,0.0,968.9,3.2,270,0
8/10/2023 20:00,5,3044.13,5.87,105.56,1.43,20.27,146.45,195.46,73.97,23.7,71,18.1,0.0,969.4,2.3,309,0
8/10/2023 21:00,5,2670.29,0.59,93.22,7.15,19.31,134.03,175.95,72.96,23.0,79,19.2,0.7,969.8,1.0,225,0
8/10/2023 22:00,5,2349.85,0.09,77.46,11.0,16.45,120.67,157.0,63.84,21.5,85,18.9,1.4,971.3,2.9,353,0
8/10/2023 23:00,5,2002.72,0.07,62.38,12.34,12.76,109.44,142.05,54.21,21.2,88,19.2,0.1,970.8,3.8,163,0
9/10/2023 0:00,5,1642.23,0.08,46.61,14.13,9.42,100.53,130.49,44.08,21.2,82,18.0,0.0,971.2,4.0,180,0
9/10/2023 1:00,5,1415.25,0.18,35.3,13.77,6.38,89.91,117.94,27.11,20.9,84,18.1,0.0,970.8,2.7,247,0
9/10/2023 2:00,5,1762.39,6.2,46.61,2.66,7.39,93.38,124.85,26.6,21.1,85,18.5,0.0,971.0,1.1,162,27
9/10/2023 3:00,5,2723.69,35.76,59.63,3.49,10.85,105.72,143.05,33.94,22.2,81,18.8,0.0,972.0,3.8,41,162
9/10/2023 4:00,5,3471.37,58.11,71.29,10.19,13.35,111.95,153.82,38.5,23.5,73,18.4,0.0,972.5,8.2,61,349
9/10/2023 5:00,5,3097.53,40.23,72.66,25.75,10.85,91.44,129.25,27.87,24.7,64,17.4,0.0,973.3,9.3,74,534
9/10/2023 6:00,3,1735.69,11.4,45.24,70.81,7.15,46.91,70.41,15.33,27.0,54,16.9,0.1,971.9,11.6,60,636
9/10/2023 7:00,4,420.57,0.41,3.94,141.62,2.86,17.94,29.44,3.45,27.9,49,16.2,0.0,971.9,12.1,60,718
9/10/2023 8:00,4,427.25,0.32,3.73,148.77,3.46,22.73,35.08,3.36,28.4,46,15.7,0.0,970.9,13.7,76,730
9/10/2023 9:00,4,447.27,0.35,4.8,147.34,3.87,23.19,34.72,3.55,28.8,43,15.0,0.0,970.5,8.4,70,654
9/10/2023 10:00,4,487.33,0.47,7.2,141.62,4.17,21.62,32.2,4.12,28.9,42,14.7,0.0,969.8,12.1,73,536
9/10/2023 11:00,3,567.44,0.54,12.34,133.04,4.95,22.04,32.79,5.19,28.0,48,16.0,0.0,969.6,14.2,69,366
9/10/2023 12:00,3,667.57,0.32,19.88,121.59,5.78,22.95,34.06,6.14,28.9,45,15.8,0.0,969.3,9.7,59,153
9/10/2023 13:00,3,1482.01,0.31,73.34,49.35,8.58,35.42,52.47,15.07,27.0,54,16.9,0.0,969.9,8.0,63,25
9/10/2023 14:00,4,2616.88,19.45,111.04,0.7,13.35,59.63,87.36,31.16,25.1,66,18.3,0.0,970.2,2.6,34,0
9/10/2023 15:00,5,3578.19,50.96,115.16,0.0,18.6,88.74,129.16,48.64,24.0,72,18.7,0.0,971.0,4.1,308,0
9/10/2023 16:00,5,4112.24,64.37,122.01,0.0,22.41,112.98,165.68,62.82,23.0,77,18.8,0.0,971.5,5.0,291,0
9/10/2023 17:00,5,4592.9,74.21,124.75,0.0,25.99,137.4,198.89,77.01,22.6,78,18.6,0.0,972.2,5.8,263,0
9/10/2023 18:00,5,4913.33,77.78,126.12,0.0,28.37,156.65,217.04,86.13,20.8,79,17.1,0.0,971.9,5.8,274,0
9/10/2023 19:00,5,4592.9,60.8,123.38,0.0,25.27,152.45,199.99,79.04,20.5,79,16.8,0.0,971.5,4.1,232,0
9/10/2023 20:00,5,3845.21,37.55,113.79,0.0,19.79,136.54,174.66,66.88,19.4,85,16.9,0.0,971.6,4.1,232,0
9/10/2023 21:00,5,3204.35,19.89,98.71,0.04,15.5,125.32,160.08,58.26,18.7,87,16.5,0.0,971.9,4.4,235,0
9/10/2023 22:00,5,2857.21,9.83,91.85,0.18,13.59,120.15,153.92,57.25,18.3,88,16.3,0.0,971.9,4.4,235,0
9/10/2023 23:00,5,2750.4,7.38,91.85,0.23,14.42,119.93,154.56,65.86,17.8,87,15.6,0.0,972.1,4.4,235,0
10/10/2023 0:00,5,2750.4,9.16,90.48,0.09,14.78,122.72,158.98,70.93,17.6,82,14.5,0.0,971.4,4.6,231,0
10/10/2023 1:00,5,2990.72,17.21,90.48,0.01,15.14,131.86,172.38,74.98,17.3,83,14.4,0.0,971.8,4.1,232,0
10/10/2023 2:00,5,3738.4,42.47,91.85,0.17,17.4,155.6,206.07,82.08,17.2,84,14.5,0.0,972.6,3.8,229,29
10/10/2023 3:00,5,5020.14,92.98,94.59,3.35,21.93,189.72,252.12,90.18,19.9,77,15.8,0.0,973.9,1.8,217,182
10/10/2023 4:00,5,5180.36,88.51,95.96,13.05,18.6,200.38,257.82,63.33,23.0,61,15.1,0.0,975.4,4.1,75,374
10/10/2023 5:00,5,4806.52,48.28,109.67,45.06,15.97,211.52,261.92,37.49,25.0,56,15.7,0.0,975.8,4.7,67,544
10/10/2023 6:00,5,3952.03,16.09,94.59,141.62,19.31,229.67,271.51,24.07,25.5,56,16.1,0.0,976.3,5.6,63,668
10/10/2023 7:00,5,907.9,1.24,10.88,180.24,8.82,53.13,68.26,7.6,27.2,51,16.2,0.0,975.3,5.8,60,736
10/10/2023 8:00,5,680.92,0.52,5.1,188.83,5.9,42.78,55.52,5.32,28.6,45,15.5,0.0,974.3,5.2,65,739
10/10/2023 9:00,5,634.19,0.42,4.5,188.83,5.25,41.34,53.38,4.69,29.6,39,14.2,0.0,973.5,4.8,63,673
10/10/2023 10:00,5,767.71,1.03,12.0,183.11,6.38,47.09,60.35,6.21,30.1,36,13.4,0.0,973.0,5.8,68,548
10/10/2023 11:00,4,1001.36,1.54,23.65,174.52,7.87,57.1,73.05,8.61,30.0,35,12.9,0.0,972.3,6.5,71,378
10/10/2023 12:00,4,1214.98,1.05,36.33,147.34,8.7,62.81,81.33,10.39,29.1,40,14.2,0.0,972.4,4.7,67,183
10/10/2023 13:00,5,2002.72,0.14,89.11,69.38,11.32,76.97,102.67,20.52,27.0,50,15.7,0.0,972.4,2.7,67,26
10/10/2023 14:00,5,3231.05,11.96,150.8,4.52,17.17,106.16,143.4,40.02,26.0,54,16.0,0.0,973.4,2.1,301,0
10/10/2023 15:00,5,4272.46,40.68,171.36,0.0,24.08,140.33,187.69,59.28,24.1,59,15.6,0.0,973.6,5.2,254,0
10/10/2023 16:00,5,4592.9,44.26,180.96,0.0,28.13,161.54,214.01,71.94,21.5,71,16.0,0.0,974.0,5.5,247,0
10/10/2023 17:00,5,4753.11,42.92,175.48,0.0,30.99,178.71,234.26,83.09,20.8,73,15.8,0.0,974.1,5.6,243,0
10/10/2023 18:00,5,4753.11,39.79,168.62,0.0,31.47,190.33,244.76,89.17,20.2,76,15.9,0.0,974.3,5.8,240,0
10/10/2023 19:00,5,4432.68,27.72,157.65,0.01,27.66,183.58,230.38,84.1,19.8,76,15.5,0.0,973.9,5.7,235,0
10/10/2023 20:00,5,3791.81,11.62,143.95,0.4,22.41,166.81,205.57,76.0,19.2,79,15.5,0.0,973.5,5.2,236,0
10/10/2023 21:00,5,3177.64,1.69,124.75,5.05,18.36,150.79,185.57,70.93,18.8,81,15.5,0.0,973.6,5.0,240,0
10/10/2023 22:00,5,2616.88,0.07,100.08,13.23,14.42,134.17,166.8,64.34,18.3,82,15.2,0.0,973.2,4.7,238,0
10/10/2023 23:00,5,2162.93,0.01,76.09,19.49,11.8,120.05,151.11,59.78,17.9,83,15.0,0.0,972.7,4.7,238,0
11/10/2023 0:00,5,1922.61,0.01,58.95,22.71,10.49,110.97,140.7,57.76,17.6,86,15.3,0.0,972.7,4.3,228,0
11/10/2023 1:00,5,2056.12,0.14,58.95,16.63,10.85,109.18,139.32,59.78,17.4,85,14.9,0.0,972.3,4.1,225,0
11/10/2023 2:00,5,2803.8,12.52,74.71,1.77,13.71,119.39,154.95,64.85,17.4,83,14.5,0.0,973.0,4.1,225,27
11/10/2023 3:00,5,4272.46,58.11,85.0,6.17,18.12,139.31,182.25,68.9,20.0,74,15.3,0.0,973.5,2.1,211,182
11/10/2023 4:00,5,4966.74,65.27,94.59,19.49,16.45,147.69,190.52,48.64,24.4,54,14.5,0.0,974.6,3.6,84,377
11/10/2023 5:00,5,5180.36,42.92,117.9,55.07,15.02,168.35,210.83,33.94,26.3,51,15.4,0.0,974.2,5.1,82,550
11/10/2023 6:00,5,5126.95,18.55,117.9,150.2,14.9,200.22,241.3,25.33,28.6,44,15.1,0.0,973.4,6.8,87,678
11/10/2023 7:00,5,1535.42,1.34,15.25,231.74,8.7,54.08,72.5,7.73,30.3,39,14.8,0.0,972.2,6.5,87,748
11/10/2023 8:00,5,1214.98,0.65,8.48,246.05,6.79,46.47,61.91,5.83,31.9,33,13.6,0.0,971.1,6.2,97,748
11/10/2023 9:00,5,1094.82,0.52,7.71,254.63,6.44,46.02,60.23,5.64,33.0,29,12.6,0.0,970.3,7.3,101,681
11/10/2023 10:00,5,1108.17,0.79,13.19,251.77,7.21,50.47,65.14,6.9,33.7,26,11.5,0.0,970.1,8.4,100,554
11/10/2023 11:00,5,1228.33,0.95,20.91,234.6,8.23,59.09,75.68,8.99,33.7,24,10.3,0.0,969.5,8.7,95,378
11/10/2023 12:00,5,1335.14,0.52,28.45,203.13,8.34,65.57,84.37,10.51,32.6,29,12.3,0.0,969.4,7.8,68,179
11/10/2023 13:00,5,1628.88,0.03,42.5,153.06,8.7,78.79,101.21,13.3,29.3,44,15.8,0.0,969.8,6.7,36,24
11/10/2023 14:00,5,2162.93,0.0,64.43,101.57,9.54,103.29,131.53,17.73,26.9,56,17.4,0.0,970.8,5.2,348,0
11/10/2023 15:00,5,2723.69,0.0,84.31,66.52,10.25,133.54,168.13,21.79,25.4,61,17.3,0.0,971.7,5.4,307,0
11/10/2023 16:00,5,3364.56,0.04,112.41,33.97,12.99,172.98,217.18,32.93,24.7,63,17.2,0.0,972.2,4.7,279,0
11/10/2023 17:00,5,4112.24,3.52,142.57,5.05,18.12,213.31,269.09,51.17,23.7,66,17.0,0.0,972.5,5.2,258,0
11/10/2023 18:00,5,4859.92,16.54,154.91,0.06,22.89,248.19,310.72,66.88,22.7,70,17.0,0.0,972.6,5.5,247,0
11/10/2023 19:00,5,5340.58,21.46,161.77,0.02,25.51,269.49,328.87,77.01,22.0,74,17.1,0.0,972.3,5.3,242,0
11/10/2023 20:00,5,5340.58,16.09,159.03,0.04,25.99,272.72,325.63,82.08,21.2,76,16.8,0.0,972.3,5.2,236,0
11/10/2023 21:00,5,5020.14,9.16,149.43,0.19,24.8,262.89,310.34,86.13,20.7,78,16.8,0.0,972.1,4.7,238,0
11/10/2023 22:00,5,4432.68,4.81,130.24,0.46,21.7,238.84,281.36,81.06,20.4,78,16.4,0.0,972.1,4.4,235,0
11/10/2023 23:00,5,3738.4,3.02,106.93,0.78,17.64,206.73,245.97,72.96,20.0,79,16.2,0.0,972.3,4.1,232,0
12/10/2023 0:00,5,3097.53,2.96,86.37,0.87,14.9,175.94,212.99,66.88,19.4,82,16.3,0.0,972.3,3.8,229,0
12/10/2023 1:00,5,2857.21,6.26,76.77,0.31,14.66,163.29,200.82,68.9,19.1,83,16.2,0.0,972.6,3.8,229,0
12/10/2023 2:00,5,3311.16,25.48,80.2,0.18,17.64,171.21,214.46,77.01,19.2,83,16.2,0.0,973.0,3.4,238,26
12/10/2023 3:00,5,4539.49,69.74,91.85,3.44,22.41,191.68,242.84,84.1,21.7,76,17.3,0.0,973.8,1.0,225,176
12/10/2023 4:00,5,4966.74,75.1,111.04,16.09,25.27,204.01,256.45,81.06,24.4,62,16.7,0.0,974.5,4.2,70,366
12/10/2023 5:00,5,5020.14,47.39,143.95,55.79,27.18,239.01,291.8,78.02,26.7,55,17.0,0.0,974.7,4.9,73,536
12/10/2023 6:00,5,4699.71,19.45,139.83,160.22,25.75,296.8,346.67,60.8,28.4,50,17.0,0.0,973.9,7.2,87,662
12/10/2023 7:00,5,1174.93,1.06,13.37,240.33,11.68,88.7,108.4,13.3,30.2,45,16.9,0.0,972.9,7.6,82,728
12/10/2023 8:00,5,961.3,0.51,7.11,251.77,8.94,75.27,92.59,10.77,31.5,41,16.7,0.0,971.7,8.4,83,729
12/10/2023 9:00,5,947.95,0.41,6.43,254.63,8.46,78.27,95.29,10.51,32.3,39,16.6,0.0,971.1,10.9,84,661
12/10/2023 10:00,5,1041.41,0.53,10.2,248.91,9.3,88.11,106.76,11.53,32.6,38,16.4,0.0,970.9,11.5,86,535
12/10/2023 11:00,5,1228.33,0.56,16.28,237.46,10.85,104.6,126.5,13.17,32.5,37,16.0,0.0,970.7,10.9,82,360
12/10/2023 12:00,5,1361.85,0.24,22.96,205.99,11.32,114.15,139.34,14.69,32.3,40,17.0,0.0,970.3,8.8,78,166
12/10/2023 13:00,5,1668.93,0.01,38.39,145.91,10.61,122.87,151.46,16.72,29.7,49,17.9,0.0,970.4,7.9,43,21
12/10/2023 14:00,5,2243.04,0.0,63.06,88.69,10.25,145.28,179.22,20.01,27.4,57,18.1,0.0,971.2,6.9,6,0
12/10/2023 15:00,5,2777.1,0.0,83.63,55.07,10.13,172.94,212.81,23.31,25.9,60,17.6,0.0,972.3,6.6,331,0
12/10/2023 16:00,5,3337.86,0.16,106.93,25.39,12.4,205.16,253.52,32.93,25.0,61,17.0,0.0,972.8,5.5,302,0
12/10/2023 17:00,5,3952.03,5.53,131.61,2.5,17.17,238.33,297.05,50.66,24.4,63,16.9,0.0,973.3,4.9,287,0
12/10/2023 18:00,5,4646.3,18.78,143.95,0.03,22.17,270.79,336.03,68.9,23.8,66,17.1,0.0,973.1,4.7,261,0
12/10/2023 19:00,5,5180.36,22.58,153.54,0.01,25.51,295.11,358.12,81.06,23.0,70,17.3,0.0,973.3,4.8,243,0
12/10/2023 20:00,5,5287.17,18.1,154.91,0.02,26.46,307.98,365.98,89.17,22.2,74,17.4,0.0,973.2,4.8,243,0
