datetime,main_aqi,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
5/22/2022 3:00,4,567.44,1.29,7.11,66.52,2.21,33.51,54,13.93,25.456999,32.54509,7.807,0,870.54803,3.6179552,354.2895,383
5/22/2022 4:00,3,307.08,0.15,1.08,125.89,2.86,24.75,38.63,2.75,26.507,30.27317,7.657,0,870.7878,4.896529,287.1028,579
5/22/2022 5:00,3,297.07,0.11,0.74,128.75,2.59,23.64,36.93,2.63,27.557,28.755074,7.807,0,870.8502,8.473393,257.73523,747
5/22/2022 6:00,3,290.39,0.09,0.62,128.75,2.35,23.16,36.58,2.88,28.607,26.59146,7.557,0,870.82245,11.298495,247.52052,869
5/22/2022 7:00,3,277.04,0.08,0.51,123.02,1.86,20.78,34.41,2.94,29.357,23.210142,6.2070003,0,870.5016,13.849477,242.10283,918
5/22/2022 8:00,2,260.35,0.07,0.48,118.73,1.39,17.69,31.09,2.72,29.706999,20.214214,4.507,0,869.938,17.782686,238.24055,911
5/22/2022 9:00,3,270.37,0.07,0.56,125.89,1.51,18.3,32.64,2.72,29.657,21.434626,5.307,0,869.39484,12.313894,217.87505,725
5/22/2022 10:00,3,277.04,0.07,0.66,131.61,1.52,17.64,31.1,2.6,28.956999,21.630905,4.8570004,0,869.21246,7.386582,226.97493,670
5/22/2022 11:00,3,277.04,0.07,0.8,130.18,1.3,15.23,26.27,2.53,28.657,17.93896,1.957,0,869.0965,6.924738,261.02747,542
5/22/2022 12:00,3,277.04,0.07,1.04,128.75,1.16,13.79,22.98,2.72,28.557,14.421398,-1.1429999,0,868.534,13.339445,273.094,387
5/22/2022 13:00,3,310.42,0.06,2.14,121.59,1.48,15.69,25.18,4.24,27.157,17.836208,0.65700006,0,868.51355,6.489992,289.44012,213
5/22/2022 14:00,2,360.49,0.01,3.43,104.43,1.91,18.76,28.79,6.02,23.057,35.583595,7.007,0,867.5887,4.3349743,41.63345,53
5/22/2022 15:00,2,377.18,0,3.77,88.69,2.03,19.36,28.33,6.27,21.956999,43.143085,8.857,0,867.58154,9.3876505,85.60138,0
5/22/2022 16:00,2,373.84,0,3.51,78.68,1.88,16.03,22.69,5.64,20.857,45.530777,8.657,0,867.22296,12.605142,88.363464,0
5/22/2022 17:00,2,367.16,0,3,76.53,1.68,13.7,19.17,5.19,19.956999,48.45788,8.757,0,867.3775,11.966953,83.08887,0
5/22/2022 18:00,2,360.49,0,2.59,76.53,1.48,12.33,17.3,4.94,20.357,48.40361,9.107,0,867.2802,11.885453,91.73567,0
5/22/2022 19:00,2,350.48,0,2.29,74.39,1.21,11.01,15.45,4.69,19.456999,50.153915,8.807,0,867.1726,12.324414,83.29026,0
5/22/2022 20:00,2,340.46,0,1.99,70.81,1.03,11.27,15.71,4.43,19.557,50.011776,8.857,0,867.64825,6.489992,86.82024,0
5/22/2022 21:00,2,333.79,0,1.76,64.37,0.93,12.43,16.64,4.18,17.956999,56.782013,9.257,0,867.0753,8.759178,80.53775,0
5/22/2022 22:00,2,330.45,0,1.63,61.51,0.92,13,16.42,4.05,16.507,60.57905,8.857,0,866.385,12.10157,67.24899,0
5/22/2022 23:00,2,333.79,0,1.54,65.09,1,13.05,15.68,4.05,17.157,53.770718,7.7070003,0,866.74316,15.844089,68.68202,0
5/23/2022 0:00,2,343.8,0,1.54,75.82,1.1,13.04,15.32,3.96,16.607,58.986927,8.557,0,866.2532,10.041354,75.46551,0
5/23/2022 1:00,2,347.14,0,1.71,85.83,1.18,12.65,15.19,4.12,18.857,48.81708,7.857,0,867.4474,12.57426,76.75947,37
5/23/2022 2:00,2,370.5,0.1,2.59,81.54,1.27,13.06,16.74,5.64,21.956999,39.6351,7.607,0,869.6698,4.5820518,44.999897,175
5/23/2022 3:00,2,400.54,0.36,3.64,71.53,1.34,14.56,19.54,7.47,21.407,40.296783,7.357,0,871.0127,13.32,341.07526,293
5/23/2022 4:00,2,350.48,0.11,2.46,94.41,1.43,13.53,17.18,4.62,17.157,62.593235,9.957001,2.6,872.7332,13.979872,34.50859,409
5/23/2022 5:00,2,367.16,0.08,2.87,97.27,1.58,13.99,17.77,4.88,18.757,56.98183,10.056999,0.4,871.8369,8.534353,62.354122,225
5/23/2022 6:00,2,417.23,0.04,3.64,92.98,1.86,15.12,19.25,5.38,17.706999,62.92795,10.556999,2.2,872.52905,20.211363,85.91447,287
5/23/2022 7:00,2,440.6,0.01,3.94,91.55,2.15,15.49,19.61,5.51,20.557,42.312733,7.307,0.1,872.7528,10.853866,84.2895,424
5/23/2022 8:00,2,417.23,0.02,3.38,95.84,2.21,13.93,17.55,5.07,23.057,34.73932,6.657,0,872.55084,9.085988,33.6901,546
5/23/2022 9:00,2,383.85,0.02,2.68,100.14,2.18,12.18,15.29,4.43,23.706999,34.56801,7.157,0,872.638,7.42159,345.9637,648
5/23/2022 10:00,2,373.84,0.02,2.83,97.27,2.06,11.86,14.94,4.75,21.657,38.745983,7.007,0.3,872.3321,6.162207,353.29025,408
5/23/2022 11:00,2,413.89,0.05,4.41,87.98,2.09,12.82,16.6,6.14,20.757,44.135807,8.107,0,871.8781,9.346143,74.3577,211
5/23/2022 12:00,2,467.3,0.12,6.08,82.97,2.15,12.8,16.94,6.9,21.157,40.779625,7.307,0,871.3456,5.1544156,102.09474,220
5/23/2022 13:00,2,554.08,0.35,8.74,85.83,2.35,14.17,20.12,10.51,20.307,45.223747,8.057,0,871.43304,10.805999,88.09089,108
5/23/2022 14:00,2,687.6,0.08,12.85,78.68,3.07,18.97,28.66,17.48,18.507,52.147938,8.507,0,871.299,12.261158,86.63361,36
5/23/2022 15:00,4,821.11,0,16.45,67.95,4.05,25.55,39.2,25.84,17.607,54.4393,8.307,0,871.185,11.183201,86.308685,0
5/23/2022 16:00,4,934.6,0,17.99,59.37,4.77,31.74,48.42,31.66,16.257,62.386715,9.057,0,870.8792,11.177405,75.068535,0
5/23/2022 17:00,4,947.95,0,17.31,53.64,4.89,35.68,53.99,33.44,15.757,63.11917,8.757,0,870.842,10.8955765,82.40546,0
5/23/2022 18:00,4,894.55,0,15.42,54.36,4.65,36.47,54.73,32.93,15.257,62.579063,8.157,0,870.6304,9.028754,85.42616,0
5/23/2022 19:00,4,801.09,0,13.02,55.79,3.55,33.3,49.03,27.87,14.907,61.863014,7.657,0,870.4819,7.9526596,84.805664,0
5/23/2022 20:00,4,707.63,0,10.45,57.22,2.18,28.41,40.5,20.27,14.957001,59.798374,7.2070003,0,870.5896,7.2,90,0
5/23/2022 21:00,3,607.49,0,7.8,62.94,1.62,23.47,32.33,15.2,15.407,56.137276,6.7070003,0,870.95416,2.9024127,97.12492,0
5/23/2022 22:00,2,460.62,0,4.28,77.25,1.64,16.44,22.1,10.39,18.956999,41.13852,5.4570003,0,872.9626,0.71999997,90,0
5/23/2022 23:00,2,447.27,0,3.94,75.1,1.56,15.91,21.22,10.89,19.757,38.601395,5.257,0,873.554,4.6800003,337.3801,0
5/24/2022 0:00,2,440.6,0,3.86,74.39,1.62,15.67,20.76,10.89,18.257,49.829567,7.607,0,873.4533,8.534353,207.64589,0
5/24/2022 1:00,2,383.85,0.01,2.96,95.84,2.32,12.99,17.12,7.79,17.956999,61.73948,10.507,0,874.3704,5.3517847,250.34608,28
5/24/2022 2:00,2,447.27,0.26,4.76,86.55,2.56,15.41,21.74,11.4,19.357,51.672226,9.157,0,875.909,4.510787,298.61035,176
5/24/2022 3:00,3,567.44,0.87,7.54,94.41,3.25,20.45,30.38,17.23,20.407,49.238525,9.407,0,876.95166,6.696387,306.25394,363
5/24/2022 4:00,4,674.25,0.89,8.74,133.04,4.11,26.53,39.02,22.29,21.557,46.65568,9.657,0,877.8591,6.9527545,291.25058,550
5/24/2022 5:00,4,700.95,0.52,6.43,174.52,4.77,29.92,42.7,23.81,22.357,45.03325,9.857,0,878.3599,6.519877,263.6599,738
5/24/2022 6:00,4,674.25,0.31,4.11,191.69,4.95,29.83,42.06,23.31,22.507,46.29531,10.407,0,878.7693,5.904439,232.43134,780
5/24/2022 7:00,4,587.46,0.22,3.08,175.95,4.29,26.09,36.42,18.75,23.206999,44.0779,10.306999,0,878.7926,4.8433046,221.98714,743
5/24/2022 8:00,3,520.71,0.19,3.3,145.91,3.25,23.55,32.37,13.43,24.607,40.1164,10.157,0,878.3998,8.12197,282.80426,743
5/24/2022 9:00,3,480.65,0.09,3.43,127.32,2.71,22.06,29.51,9.5,24.407,40.87149,10.257,0,878.2321,7.754637,248.19853,731
5/24/2022 10:00,3,433.92,0.09,3.13,121.59,2.59,19.89,25.52,7.41,21.907,56.451794,12.857,4,878.1763,14.458382,161.11382,625
5/24/2022 11:00,3,467.3,0.26,4.54,128.75,2.8,21.61,27.76,10.26,22.107,47.912334,10.556999,0,877.7358,6.28713,113.62939,355
5/24/2022 12:00,3,540.73,0.39,6.34,151.63,3.28,24.62,31.54,13.81,22.407,49.448044,11.306999,0,877.6843,8.654987,224.9999,355
5/24/2022 13:00,4,687.6,0.36,10.88,168.8,4.17,29.97,39.13,20.77,21.956999,49.16358,10.806999,0,877.8488,7.7043357,232.59457,161
5/24/2022 14:00,4,894.55,0.08,16.45,164.51,5.48,38.41,51,31.16,20.257,62.47115,12.857,0,877.58545,5.154415,204.77512,43
5/24/2022 15:00,4,1054.76,0,19.71,147.34,6.74,46.31,62.1,40.53,18.657,64.61853,11.857,0,877.3557,3.396233,122.00535,0
5/24/2022 16:00,5,1241.68,0,22.28,130.18,7.75,53.88,71.73,47.12,17.757,66.15224,11.357,0,877.4999,3.096837,125.537766,0
5/24/2022 17:00,5,1361.85,0,22.62,111.58,7.75,60.03,79.27,46.1,19.407,56.199863,10.457001,0,878.7978,8.427383,250.0168,0
5/24/2022 18:00,5,1361.85,0,20.73,92.98,6.14,62.41,81.18,37.49,17.857,66.83281,11.607,0,878.41034,6.489992,273.17978,0
5/24/2022 19:00,5,1255.04,0,17.31,78.68,3.49,58.57,74.39,24.57,19.607,60.105415,11.657,0,879.14166,4.1046314,322.12494,0
5/24/2022 20:00,5,1094.82,0,13.37,73.67,2.32,52.15,64.81,16.97,16.907,71.67203,11.757,0,877.22876,4.8433046,41.98713,0
5/24/2022 21:00,4,867.84,0,8.83,85.12,2.41,43.79,53.45,12.67,17.206999,68.9435,11.457001,0,877.008,5.6233797,39.805527,0
5/24/2022 22:00,4,627.52,0,5.1,105.86,2.83,35.06,42.48,10.26,16.307,72.51476,11.357,0,876.36725,6.193674,35.537766,0
5/24/2022 23:00,4,634.19,0,5.44,82.25,2.06,36.73,45.74,12.41,15.257,77.03892,11.257,0,875.5742,6.439876,63.435013,0
5/25/2022 0:00,4,640.87,0,5.83,68.66,1.79,37.89,48.04,14.31,16.957,69.81205,11.407,0,876.6423,4.1046314,74.74483,0
5/25/2022 1:00,4,634.19,0.03,6.25,60.8,1.86,37.89,48.96,16.21,18.057,70.02559,12.507,0,877.36536,1.4399999,90,39
5/25/2022 2:00,4,680.92,0.45,6.94,62.23,2.06,38.91,51.89,16.72,20.557,56.4875,11.607,0,878.75256,0.71999997,360,184
5/25/2022 3:00,4,720.98,0.86,6.94,87.26,2.44,40,53.71,15.45,21.857,51.302418,11.357,0,879.2,3.219938,296.56497,378
5/25/2022 4:00,4,467.3,0.2,1.74,135.9,3.7,28.64,34.74,7.41,23.157,46.473698,11.056999,0,879.469,6.12,270,572
5/25/2022 5:00,4,433.92,0.12,1.02,154.5,4.05,31.01,35.92,6.02,24.357,43.23591,11.056999,0,879.6058,9.346143,254.3577,739
5/25/2022 6:00,4,413.89,0.09,0.76,160.22,3.99,32.21,36.58,5.45,25.257,42.774757,11.707001,0,879.6188,11.631956,248.19853,863
5/25/2022 7:00,4,400.54,0.1,0.76,160.22,3.93,31.99,35.9,5.13,25.956999,42.828175,12.357,0,879.37524,12.55879,242.7005,932
5/25/2022 8:00,4,403.88,0.12,1,160.22,4.23,31.8,35.62,5.32,26.456999,41.445007,12.306999,0,878.87683,13.849477,242.10283,932
5/25/2022 9:00,4,407.22,0.15,1.25,161.65,4.53,31.64,35.54,5.45,26.706999,40.041,12.007,0,878.4528,14.48972,243.43501,860
5/25/2022 10:00,4,423.91,0.22,1.99,158.79,4.47,31.97,36.37,6.27,26.706999,38.99846,11.607,0,878.1912,11.770403,246.57129,744
5/25/2022 11:00,4,453.95,0.3,3.17,155.93,4.23,32.61,37.92,7.66,26.557,39.21479,11.556999,0,877.5213,9.726664,231.009,581
5/25/2022 12:00,4,494,0.34,4.97,155.93,4.17,33.3,39.43,9.12,25.257,45.086742,12.507,0,877.353,9.220499,218.65984,404
5/25/2022 13:00,4,580.79,0.29,8.74,150.2,4.47,35.71,43.69,13.3,24.607,47.023216,12.556999,0,877.1802,9.585739,214.28693,203
5/25/2022 14:00,4,687.6,0.06,12.68,141.62,5.25,40.31,51.35,20.27,22.807,53.44499,12.857,0,876.9765,4.829907,206.56499,54
5/25/2022 15:00,4,781.06,0,14.91,131.61,6.2,45.54,59.7,27.61,20.657,62.97075,13.357,0,876.2721,4.5820518,135.0001,0
5/25/2022 16:00,5,961.3,0,18.68,120.16,7.27,53.83,71.14,35.46,20.557,62.539024,13.157,0,876.57874,5.0142193,111.03758,0
5/25/2022 17:00,5,1161.58,0,22.28,101.57,7.39,62.93,82.6,38.5,19.706999,65.914734,13.157,0,876.4018,4.896529,107.10281,0
5/25/2022 18:00,5,1268.39,0,22.28,87.26,6.08,68.33,88.19,33.44,19.357,66.48959,12.957001,0,876.2566,3.319036,102.5288,0
5/25/2022 19:00,5,1201.63,0,19.19,78.68,3.99,66.33,83.45,24.07,19.257,65.819244,12.707001,0,875.6068,3.2599385,96.340096,0
5/25/2022 20:00,5,1068.12,0,14.91,79.39,3.25,61.04,75.28,20.27,19.107,64.50441,12.257,0,874.8494,3.2399998,90,0
5/25/2022 21:00,5,907.9,0,10.54,88.69,3.43,56.22,68.6,20.01,19.257,61.630905,11.707001,0,874.21643,2.16,90,0
5/25/2022 22:00,5,781.06,0,7.71,95.84,3.49,52.22,63.37,19.76,18.657,63.351536,11.556999,0,873.8807,2.6208394,74.054535,0
5/25/2022 23:00,4,707.63,0,6.34,92.98,3.1,48.38,58.72,17.48,23.357,46.374577,11.207001,0,875.89307,2.0991426,59.03632,0
5/26/2022 0:00,4,654.22,0,5.57,92.98,3.1,45.97,55.2,15.2,22.657,51.852776,12.257,0,875.9581,1.9386592,111.801476,0
5/26/2022 1:00,4,487.33,0.01,2.61,141.62,5.25,36.93,42.47,8.87,23.107,50.458405,12.257,0,876.5758,1.1384199,71.564964,40
5/26/2022 2:00,4,500.68,0.1,3,135.9,5.13,37.03,43.19,9.75,23.857,48.86474,12.457001,0,877.1398,0.35999998,360,184
5/26/2022 3:00,4,534.06,0.27,3.43,137.33,5.01,39,46.32,10.77,25.057,45.477535,12.457001,0,877.7086,2.6208394,254.05453,375
5/26/2022 4:00,4,480.65,0.19,1.93,151.63,4.53,39.68,47.33,8.23,26.456999,42.130657,12.556999,0,878.2665,7.42159,247.1663,567
5/26/2022 5:00,4,440.6,0.11,0.97,157.36,4.77,42.5,51.11,7.16,27.507,39.870716,12.657,0,878.3326,11.119281,240.94548,729
5/26/2022 6:00,4,433.92,0.08,0.72,161.65,6.02,44.94,54.07,6.97,28.257,39.30307,13.107,0,878.1911,13.392774,233.74606,852
5/26/2022 7:00,4,447.27,0.1,1.08,174.52,8.7,48.51,57.94,7.03,28.857,38.330566,13.257,0,878.0766,14.113652,232.25313,909
5/26/2022 8:00,5,494,0.12,1.95,188.83,10.13,52.82,62.71,7.41,29.307,37.58988,13.357,0,877.5538,13.392774,233.74606,888
5/26/2022 9:00,5,527.38,0.09,2.87,191.69,9.66,55.19,65.57,7.85,28.607,36.545784,12.306999,0,876.93164,10.948973,226.33215,547
5/26/2022 10:00,5,534.06,0.1,3.64,177.38,7.87,55.11,66.27,8.74,29.206999,30.611168,10.157,0,876.4673,6.297428,210.96368,541
5/26/2022 11:00,5,547.41,0.19,4.5,167.37,6.38,55.16,67.37,10.13,29.357,29.84389,9.907,0,876.0018,5.904439,232.43134,550
5/26/2022 12:00,5,587.46,0.25,6.08,165.94,5.78,56.21,69.59,12.03,28.407,35.54051,11.707001,0,876.15546,7.145796,220.91429,328
5/26/2022 13:00,5,687.6,0.23,10.11,157.36,5.78,59.85,75.56,16.97,27.407,38.555298,12.056999,0,875.7637,8.287822,235.6196,192
5/26/2022 14:00,5,834.47,0.05,14.91,134.47,6.2,66.5,86.29,25.33,25.706999,46.40581,13.357,0,875.3535,4.6800003,202.6199,54
5/26/2022 15:00,5,988.01,0,18.68,111.58,6.97,74.25,98.34,34.96,22.807,56.49044,13.707001,0,874.53925,2.6208394,105.945465,0
5/26/2022 16:00,5,1228.33,0,23.65,95.84,7.87,85.16,112.51,42.05,22.456999,55.491627,13.107,0,874.6585,2.1897945,99.46225,0
5/26/2022 17:00,5,1428.6,0,26.05,84.4,7.99,93.89,123.23,43.06,21.757,56.414585,12.707001,0,874.6349,1.484318,104.03627,0
5/26/2022 18:00,5,1455.31,0,24.33,76.53,7.03,96.81,125.91,36.98,21.807,56.058655,12.657,0,874.56836,2.2768397,71.564964,0
5/26/2022 19:00,5,1388.55,0,21.08,70.81,5.42,94.51,121.16,29.39,23.057,50.77779,12.306999,0,874.72723,5.904439,37.568665,0
5/26/2022 20:00,5,1281.74,0,17.14,70.81,4.77,91.54,115.63,26.6,21.706999,54.94099,12.257,0,873.48364,6.1305785,40.236294,0
5/26/2022 21:00,5,1148.22,0,12.85,76.53,4.95,87.88,109.87,26.85,23.607,47.686058,11.857,0,873.7299,4.5820518,44.999897,0
5/26/2022 22:00,5,988.01,0,9.51,80.82,4.95,83.2,103.91,26.6,25.557,41.1939,11.407,0,874.3352,3.7064266,29.054508,0
5/26/2022 23:00,5,894.55,0,7.63,77.25,4.29,78.2,97.45,21.28,25.456999,41.02984,11.257,0,874.2955,2.3051248,38.65983,0
5/27/2022 0:00,5,827.79,0,6.51,79.39,4.35,75.72,92.75,16.72,24.507,44.88052,11.757,0,874.1779,5.0911684,44.999897,0
5/27/2022 1:00,5,594.14,0,2.36,160.22,10.25,64.96,77.72,9.25,22.607,59.064537,14.207001,0,873.5879,5.1165614,50.710617,40
5/27/2022 2:00,5,574.11,0.05,2.4,158.79,9.54,59.17,72.27,9.75,26.257,40.445713,11.757,0,875.3101,2.968636,345.9637,184
5/27/2022 3:00,5,547.41,0.13,2.16,158.79,8.58,56.07,70.05,9.25,27.206999,38.4993,11.857,0,876.034,4.5536795,288.43503,374
5/27/2022 4:00,5,473.98,0.12,1.37,157.36,6.62,51.01,68.27,7.41,28.407,36.489864,12.107,0,876.5918,6.849467,266.98727,565
5/27/2022 5:00,5,433.92,0.09,0.89,155.93,5.66,50.15,71.48,6.84,29.557,34.252197,12.157,0,876.7777,9.107359,251.56496,726
5/27/2022 6:00,5,420.57,0.08,0.73,155.93,5.6,51.56,75.68,6.9,30.157,31.388914,11.357,0,877.01025,9.504273,204.62355,794
5/27/2022 7:00,5,420.57,0.08,0.84,155.93,5.66,53.78,79.64,7.09,30.607,29.00745,10.556999,0,876.7472,12.261157,229.76372,808
5/27/2022 8:00,5,423.91,0.09,1.2,153.06,5.78,55.03,83.27,7.22,30.257,28.43273,9.957001,0,876.08813,14.186923,234.29321,691
5/27/2022 9:00,5,427.25,0.08,1.63,150.2,6.02,56.2,87,7.28,30.507,28.787563,10.357,0,875.8351,11.966953,263.08887,800
5/27/2022 10:00,5,447.27,0.11,2.4,144.48,6.2,53.36,83.15,8.11,30.157,28.215818,9.757,0,875.61285,12.287555,264.95764,539
5/27/2022 11:00,5,487.33,0.21,3.47,143.05,6.2,51.23,80.34,9.75,29.706999,29.840345,10.207001,0,874.82776,7.8954163,294.22772,414
5/27/2022 12:00,5,534.06,0.31,5.36,144.48,6.2,51.8,81.99,12.16,29.507,29.98522,10.107,0,874.4882,9.983106,295.64096,363
5/27/2022 13:00,5,620.84,0.26,9.08,141.62,6.44,55.7,89.1,17.23,28.507,32.849598,10.607,0,874.2746,8.654986,343.0724,200
5/27/2022 14:00,5,720.98,0.05,13.19,125.89,6.85,61.16,98.54,23.81,25.956999,40.49543,11.507,0,873.53485,4.6938257,32.471172,53
5/27/2022 15:00,5,834.47,0,16.11,107.29,7.39,66,105.89,30.15,24.157,46.90094,12.107,0,872.90564,4.73506,81.25392,0
5/27/2022 16:00,5,961.3,0,19.02,88.69,7.63,69.19,109.67,34.45,23.307,50.67731,12.507,0,872.7387,6.8399997,90,0
5/27/2022 17:00,5,1028.06,0,19.54,74.39,7.63,71.04,111.15,36.48,22.557,51.486702,12.056999,0,872.26215,7.5685663,87.27374,0
5/27/2022 18:00,5,1014.71,0,17.82,66.52,7.15,70.83,109.17,36.48,22.007,51.6824,11.607,0,871.7783,6.849467,86.98728,0
5/27/2022 19:00,5,961.3,0,15.77,63.66,6.32,68.88,103.83,35.46,21.657,51.249615,11.157,0,871.28815,3.6,90,0
5/27/2022 20:00,5,867.84,0,12.68,64.37,5.19,65,95.89,32.42,21.757,48.78368,10.507,0,871.1548,1.8,90,0
5/27/2022 21:00,5,767.71,0,9.34,67.95,4.17,61.08,88.75,28.63,21.456999,48.540104,10.157,0,870.8589,4.829907,63.435013,0
5/27/2022 22:00,5,687.6,0,7.11,67.23,3.25,58.57,84.2,24.83,22.757,44.84358,10.157,0,871.29834,5.6233797,50.194473,0
5/27/2022 23:00,5,640.87,0,6.08,62.23,2.53,57.24,81.2,20.27,25.607,36.921425,9.806999,0,872.4376,2.2768397,71.564964,0
5/28/2022 0:00,5,607.49,0,5.4,61.51,2.26,55.94,77.89,16.47,18.357,80.8365,15.007,0,872.1923,12.768586,68.498505,0
5/28/2022 1:00,4,500.68,0.01,3.17,91.55,2.95,49.53,67.98,11.78,18.657,80.617004,15.257,0.4,872.4038,15.137133,64.65388,13
5/28/2022 2:00,4,534.06,0.16,3.86,82.97,2.62,49.56,67.52,13.17,19.557,75.48801,15.107,0,872.4284,15.141414,71.99575,51
5/28/2022 3:00,5,587.46,0.47,4.41,86.55,2.38,50.37,68,13.3,22.157,67.93184,15.957001,0,873.1445,11.113451,65.09527,146
5/28/2022 4:00,4,620.84,0.47,3.9,104.43,2.18,49.71,66.1,11.27,26.857,42.10374,12.907,0,874.58795,6.1094027,44.999897,556
5/28/2022 5:00,4,620.84,0.31,2.68,120.16,2.15,47.95,62.84,10.13,28.456999,33.72083,10.957001,0,874.95337,1.9386592,338.19852,676
5/28/2022 6:00,4,614.17,0.21,1.91,131.61,2.24,45.66,59.13,10.13,29.706999,31.78758,11.157,0,875.0897,6.9899354,281.88864,818
5/28/2022 7:00,4,420.57,0.06,0.55,140.19,2.65,28.67,37.75,4.5,30.557,30.67755,11.357,0,874.9807,10.853866,275.7105,903
5/28/2022 8:00,4,397.21,0.05,0.48,141.62,2.35,27.31,38.47,3.86,30.706999,29.423473,10.857,0,874.6893,12.371645,278.36578,859
5/28/2022 9:00,4,380.52,0.05,0.51,138.76,2.09,26.68,39.68,3.61,30.257,27.03681,9.207001,0,874.3414,11.879999,270,732
5/28/2022 10:00,4,393.87,0.13,1.37,130.18,2,27.75,42.44,5.19,31.206999,23.292429,7.807,0,873.9199,8.089993,249.14546,708
5/28/2022 11:00,4,440.6,0.24,2.61,131.61,2.18,30.64,47.37,8.61,30.706999,23.005064,7.2070003,0,873.55365,8.39657,239.0363,585
5/28/2022 12:00,4,507.35,0.32,4.5,144.48,2.53,33.57,52.29,12.92,29.407,25.474983,7.607,0,873.57666,2.1897945,279.46225,403
5/28/2022 13:00,4,620.84,0.29,8.14,153.06,3.16,37.19,58.23,19.76,28.607,28.364716,8.507,0,873.7025,5.3517847,42.27363,192
5/28/2022 14:00,4,767.71,0.07,12.68,141.62,3.99,42.28,66.32,28.88,25.907,45.117302,13.107,0,873.1665,5.4833565,66.801384,52
5/28/2022 15:00,4,907.9,0,16.28,115.87,4.89,47.94,74.49,36.98,23.407,58.308113,14.757,0,872.51764,5.8603754,100.619606,0
5/28/2022 16:00,5,988.01,0,17.65,87.26,5.19,51.51,77.76,39.52,21.657,64.63822,14.707001,0,872.24506,8.473393,102.26476,0
5/28/2022 17:00,5,947.95,0,15.59,67.95,4.77,51.96,75.57,34.96,20.857,64.047806,13.806999,0,872.0061,6.489992,93.17977,0
5/28/2022 18:00,5,834.47,0,12.17,60.8,3.87,50.37,71.03,27.61,20.706999,59.7744,12.607,0,871.8577,7.208994,92.86235,0
5/28/2022 19:00,4,707.63,0,9.17,59.37,2.8,47.05,64.49,21.79,20.257,57.924374,11.707001,0,871.23865,7.208994,92.86235,0
5/28/2022 20:00,4,600.81,0,6.77,60.8,2.18,43.71,58.53,19.51,20.057,56.176098,11.056999,0,870.8089,5.04,90,0
5/28/2022 21:00,4,514.03,0,5.01,61.51,1.86,40.63,53.69,19,20.057,54.158905,10.507,0,870.635,4.68,90,0
5/28/2022 22:00,4,460.62,0,4.16,58.65,1.64,37.73,49.56,19.25,20.157,51.710552,9.907,0,870.589,4.6938252,85.60138,0
5/28/2022 23:00,4,433.92,0,3.86,55.79,1.56,34.93,45.58,20.52,20.107,50.497913,9.507,0,870.5686,5.04,90,0
5/29/2022 0:00,4,417.23,0,3.77,55.79,1.61,32.22,41.82,21.53,19.407,52.209755,9.357,0,871.23694,2.9024127,97.12492,0
5/29/2022 1:00,4,413.89,0.02,3.98,54.36,1.59,29.58,38.75,21.03,21.956999,48.352493,10.556999,0,872.6282,1.484318,104.03627,42
5/29/2022 2:00,4,467.3,0.45,5.18,50.78,1.64,29.5,39.86,17.73,25.507,40.637962,11.157,0,874.4895,2.4149535,63.435013,187
5/29/2022 3:00,4,580.79,1.1,7.03,66.52,1.97,32.28,44.48,15.33,27.257,32.940083,9.556999,0,875.09393,3.2399998,360,379
5/29/2022 4:00,3,363.83,0.12,0.94,118.73,1.77,24.39,34.6,3.2,28.557,29.924295,9.257,0,875.5158,5.00128,329.74365,569
5/29/2022 5:00,4,367.16,0.08,0.65,124.45,1.74,25.8,37.32,3.29,29.907,25.176838,7.857,0,875.691,7.172949,287.52567,744
5/29/2022 6:00,4,360.49,0.07,0.57,125.89,1.67,25.46,37.34,3.36,30.357,24.368359,7.757,0.1,875.952,10.483357,285.94547,837
5/29/2022 7:00,4,347.14,0.06,0.55,124.45,1.61,25.11,39.34,3.42,31.357,20.839767,6.307,0,875.55,7.9526596,275.19434,862
5/29/2022 8:00,4,327.11,0.07,0.58,121.59,1.58,25.11,43.57,3.48,31.507,19.755545,5.657,0.2,875.17053,12.287555,264.95764,887
5/29/2022 9:00,4,320.43,0.07,0.64,121.59,1.56,26.04,47.25,3.64,30.757,21.490852,6.257,0,874.97046,12.864649,252.07199,724
5/29/2022 10:00,4,330.45,0.09,0.88,124.45,1.68,27.64,49.58,4.12,30.907,22.43448,7.007,0.1,874.5913,14.345898,252.47433,675
5/29/2022 11:00,4,350.48,0.12,1.34,127.32,1.91,29.39,51,5,29.357,25.987406,7.857,0.1,874.34296,12.682018,263.4803,517
5/29/2022 12:00,4,370.5,0.14,2.01,125.89,2.03,30.9,52.41,5.89,28.107,30.614706,9.207001,0.1,875.3402,5.4119864,273.814,361
5/29/2022 13:00,4,440.6,0.17,5.14,121.59,2.41,32.6,55.44,11.78,27.407,30.010998,8.307,0,875.06586,4.1046314,322.12494,169
5/29/2022 14:00,4,534.06,0.04,8.83,114.44,3.19,35.68,60.83,22.04,25.407,39.94127,10.806999,0,874.3626,3.7064266,29.054508,55
5/29/2022 15:00,4,634.19,0,11.65,107.29,4.11,39.07,66.22,32.42,24.007,40.486763,9.757,0,874.1519,3.2599385,83.659904,0
